Date & Time,Max Temperature,Min Temperature,Total Rainfall,Max Temperature,Min Temperature,Total Rainfall
,over last 12 hours,over last 12 hours,over last 12 hours,over last 24 hours,over last 24 hours,over last 24 hours
13/02/2007 21:00,10.15,7.81,0.6,NA,NA,NA
14/02/2007 09:00,9.38,8.25,7.6,10.15,7.81,8.2
14/02/2007 21:00,10.78,7.86,5.8,NA,NA,NA
15/02/2007 09:00,8.91,5.185,0,10.78,5.185,5.8
15/02/2007 21:00,12.04,8.91,0,NA,NA,NA
16/02/2007 09:00,9.71,8.11,0,12.04,8.11,0
16/02/2007 21:00,13.51,8.89,0,NA,NA,NA
17/02/2007 09:00,10.45,7.03,0,13.51,7.03,0
17/02/2007 21:00,13.4,7.58,0,NA,NA,NA
18/02/2007 09:00,8.93,7.35,0,13.4,7.35,0
18/02/2007 21:00,9.83,7.89,0,NA,NA,NA
19/02/2007 09:00,8.73,7.53,0,9.83,7.53,0
19/02/2007 21:00,11.77,8.67,0,NA,NA,NA
20/02/2007 09:00,10.44,9.66,0,11.77,8.67,0
20/02/2007 21:00,11.5,10.17,0.2,NA,NA,NA
21/02/2007 09:00,10.97,9.07,5.2,11.5,9.07,5.4
21/02/2007 21:00,12.64,9.02,0,NA,NA,NA
22/02/2007 09:00,9.92,8.89,0,12.64,8.89,0
22/02/2007 21:00,10.89,9.48,0.4,NA,NA,NA
23/02/2007 09:00,10.71,9.08,1,10.89,9.08,1.4
23/02/2007 21:00,12.22,10.5,0,NA,NA,NA
24/02/2007 09:00,10.97,9.45,1.6,12.22,9.45,1.6
24/02/2007 21:00,12.68,9.8,0.2,NA,NA,NA
25/02/2007 09:00,10.28,6.331,3.2,12.68,6.331,3.4
25/02/2007 21:00,10.88,6.8,2.4,NA,NA,NA
26/02/2007 09:00,9.91,8.98,0,10.88,6.8,2.4
26/02/2007 21:00,10.84,8.4,0.2,NA,NA,NA
27/02/2007 09:00,9.41,6.038,4.2,10.84,6.038,4.4
27/02/2007 21:00,13.3,9.41,0.8,NA,NA,NA
28/02/2007 09:00,11.81,6.415,0.6,13.3,6.415,1.4
28/02/2007 21:00,11.97,8.33,0.4,NA,NA,NA
01/03/2007 09:00,10.87,6.486,3.4,11.97,6.486,3.8
01/03/2007 21:00,11.32,7.34,1,NA,NA,NA
02/03/2007 09:00,8.02,3.489,0,11.32,3.489,1
02/03/2007 21:00,11.99,5.541,0.2,NA,NA,NA
03/03/2007 09:00,9.49,5.044,3.4,11.99,5.044,3.6
03/03/2007 21:00,13.14,6.495,2.2,NA,NA,NA
04/03/2007 09:00,9.24,6.088,0,13.14,6.088,2.2
04/03/2007 21:00,13.58,9.07,0.8,NA,NA,NA
05/03/2007 09:00,11.65,7.42,1.4,13.58,7.42,2.2
05/03/2007 21:00,12.49,8.17,0.2,NA,NA,NA
06/03/2007 09:00,12.03,10.36,0.4,12.49,8.17,0.6
06/03/2007 21:00,14.73,9.9,0.2,NA,NA,NA
07/03/2007 09:00,9.89,7.26,0,14.73,7.26,0.2
07/03/2007 21:00,12.65,7.93,0.2,NA,NA,NA
08/03/2007 09:00,10.57,6.235,0,12.65,6.235,0.2
08/03/2007 21:00,14.46,7.82,0,NA,NA,NA
09/03/2007 09:00,10.29,8.81,0.2,14.46,7.82,0.2
09/03/2007 21:00,12.95,9.76,0.2,NA,NA,NA
10/03/2007 09:00,9.73,6.126,0,12.95,6.126,0.2
10/03/2007 21:00,13.98,7.85,0,NA,NA,NA
11/03/2007 09:00,10.67,7.01,0,13.98,7.01,0
11/03/2007 21:00,16.64,10.08,0,NA,NA,NA
12/03/2007 09:00,12.01,9.78,0,16.64,9.78,0
12/03/2007 21:00,18.34,11.91,0,NA,NA,NA
13/03/2007 09:00,13.94,9.56,0,18.34,9.56,0
13/03/2007 21:00,15.43,10.54,0,NA,NA,NA
14/03/2007 09:00,12.25,5.959,0,15.43,5.959,0
14/03/2007 21:00,15.47,8.82,0,NA,NA,NA
15/03/2007 09:00,12.57,8.13,0,15.47,8.13,0
15/03/2007 21:00,13.55,9.53,0,NA,NA,NA
16/03/2007 09:00,11.8,8.7,0,13.55,8.7,0
16/03/2007 21:00,14.5,9.72,0,NA,NA,NA
17/03/2007 09:00,12.48,9.22,0,14.5,9.22,0
17/03/2007 21:00,15.64,10.3,0,NA,NA,NA
18/03/2007 09:00,11.77,8.25,0.4,15.64,8.25,0.4
18/03/2007 21:00,10.06,3.927,0.4,NA,NA,NA
19/03/2007 09:00,4.416,1.932,0.4,10.06,1.932,0.8
19/03/2007 21:00,8.49,2.794,0.4,NA,NA,NA
20/03/2007 09:00,4.204,2.804,0.6,8.49,2.794,1
20/03/2007 21:00,7.09,2.263,0.4,NA,NA,NA
21/03/2007 09:00,3.987,0.997,0,7.09,0.997,0.4
21/03/2007 21:00,8.09,3.492,0.2,NA,NA,NA
22/03/2007 09:00,6.154,1.171,0,8.09,1.171,0.2
22/03/2007 21:00,7.36,2.603,0.2,NA,NA,NA
23/03/2007 09:00,7.54,6.066,0.2,7.54,2.603,0.4
23/03/2007 21:00,8.77,6.929,0,NA,NA,NA
24/03/2007 09:00,7.39,5.452,0,8.77,5.452,0
24/03/2007 21:00,8.19,6.828,0,NA,NA,NA
25/03/2007 09:00,9.9,7.64,0,9.9,6.828,0
25/03/2007 21:00,12.87,9.37,0.2,NA,NA,NA
26/03/2007 09:00,9.65,6.095,0,12.87,6.095,0.2
26/03/2007 21:00,15.55,9.66,0,NA,NA,NA
27/03/2007 09:00,11.26,7.14,0,15.55,7.14,0
27/03/2007 21:00,18.54,10.72,0,NA,NA,NA
28/03/2007 09:00,11.5,6.985,0,18.54,6.985,0
28/03/2007 21:00,18.1,9.86,0,NA,NA,NA
29/03/2007 09:00,12.7,8.01,0,18.1,8.01,0
29/03/2007 21:00,9.84,7.13,0.2,NA,NA,NA
30/03/2007 09:00,8.43,6.75,0,9.84,6.75,0.2
30/03/2007 21:00,10.18,7.62,0.2,NA,NA,NA
31/03/2007 09:00,10.69,7.79,0.2,10.69,7.62,0.4
31/03/2007 21:00,15.13,9.67,0.2,NA,NA,NA
01/04/2007 09:00,10.74,7.12,0,15.13,7.12,0.2
01/04/2007 21:00,17.07,10.63,0,NA,NA,NA
02/04/2007 09:00,11.21,7.79,0,17.07,7.79,0
02/04/2007 21:00,18.55,10.13,0,NA,NA,NA
03/04/2007 09:00,10.19,6.391,0,18.55,6.391,0
03/04/2007 21:00,10.17,7.21,0,NA,NA,NA
04/04/2007 09:00,7.63,4.627,0,10.17,4.627,0
04/04/2007 21:00,12.85,7.2,0,NA,NA,NA
05/04/2007 09:00,9.29,4.85,0,12.85,4.85,0
05/04/2007 21:00,20.54,9.26,0,NA,NA,NA
06/04/2007 09:00,17.06,9.12,0,20.54,9.12,0
06/04/2007 21:00,18.06,12.09,0,NA,NA,NA
07/04/2007 09:00,12.07,8.13,0,18.06,8.13,0
07/04/2007 21:00,16.49,11.39,0,NA,NA,NA
08/04/2007 09:00,13.61,7.41,0,16.49,7.41,0
08/04/2007 21:00,18.71,11.03,0,NA,NA,NA
09/04/2007 09:00,13.98,9.11,0,18.71,9.11,0
09/04/2007 21:00,18.09,12.22,0,NA,NA,NA
10/04/2007 09:00,16,13.09,0,18.09,12.22,0
10/04/2007 21:00,19.5,14.82,0,NA,NA,NA
11/04/2007 09:00,16.52,12.54,0,19.5,12.54,0
11/04/2007 21:00,19.12,13.66,0,NA,NA,NA
12/04/2007 09:00,13.73,9.93,0,19.12,9.93,0
12/04/2007 21:00,18.74,12.84,0,NA,NA,NA
13/04/2007 09:00,14.05,9.8,0,18.74,9.8,0
13/04/2007 21:00,19.26,11.34,0,NA,NA,NA
14/04/2007 09:00,14.53,9.17,0,19.26,9.17,0
14/04/2007 21:00,23.94,13.04,0,NA,NA,NA
15/04/2007 09:00,18.05,11.75,0,23.94,11.75,0
15/04/2007 21:00,25.55,16.83,0,NA,NA,NA
16/04/2007 09:00,20.96,14.81,0,25.55,14.81,0
16/04/2007 21:00,23.58,17.12,0,NA,NA,NA
17/04/2007 09:00,17.1,12.29,0,23.58,12.29,0
17/04/2007 21:00,18.07,13.09,0,NA,NA,NA
18/04/2007 09:00,14.78,9.56,0,18.07,9.56,0
18/04/2007 21:00,17.15,12.1,0,NA,NA,NA
19/04/2007 09:00,14.44,8.53,0,17.15,8.53,0
19/04/2007 21:00,21.55,13.6,0,NA,NA,NA
20/04/2007 09:00,15.66,9.51,0,21.55,9.51,0
20/04/2007 21:00,15.35,9.97,0,NA,NA,NA
21/04/2007 09:00,14.5,8.65,0,15.35,8.65,0
21/04/2007 21:00,19.99,13.81,0,NA,NA,NA
22/04/2007 09:00,16.62,10.29,0,19.99,10.29,0
22/04/2007 21:00,22.22,16.56,0,NA,NA,NA
23/04/2007 09:00,17.1,11.87,0,22.22,11.87,0
23/04/2007 21:00,18.09,13.21,0,NA,NA,NA
24/04/2007 09:00,15.66,13.03,0,18.09,13.03,0
24/04/2007 21:00,21.19,14.62,0,NA,NA,NA
25/04/2007 09:00,18.78,15.34,0,21.19,14.62,0
25/04/2007 21:00,18.7,15.79,0,NA,NA,NA
26/04/2007 09:00,16.1,11.41,1.4,18.7,11.41,1.4
26/04/2007 21:00,16.69,11.76,0.8,NA,NA,NA
27/04/2007 09:00,12.4,10.41,0,16.69,10.41,0.8
27/04/2007 21:00,18.93,12.1,0,NA,NA,NA
28/04/2007 09:00,14.55,9.15,0,18.93,9.15,0
28/04/2007 21:00,22.85,14.06,0,NA,NA,NA
29/04/2007 09:00,15.6,9.45,0,22.85,9.45,0
29/04/2007 21:00,21.13,12.04,0,NA,NA,NA
30/04/2007 09:00,15.81,10.15,0,21.13,10.15,0
30/04/2007 21:00,17.61,14.11,0,NA,NA,NA
01/05/2007 09:00,16.24,10.74,0,17.61,10.74,0
01/05/2007 21:00,19.9,15.55,0,NA,NA,NA
02/05/2007 09:00,16.62,10.72,0,19.9,10.72,0
02/05/2007 21:00,21.06,13.74,0,NA,NA,NA
03/05/2007 09:00,13.88,8.16,0,21.06,8.16,0
03/05/2007 21:00,15.1,9.72,0,NA,NA,NA
04/05/2007 09:00,11.07,9.27,0,15.1,9.27,0
04/05/2007 21:00,17.55,10.92,0,NA,NA,NA
05/05/2007 09:00,11.37,9.55,0,17.55,9.55,0
05/05/2007 21:00,15.94,10.23,0,NA,NA,NA
06/05/2007 09:00,14.25,10.1,0,15.94,10.1,0
06/05/2007 21:00,19.73,14.11,0,NA,NA,NA
07/05/2007 09:00,15.97,14.49,0,19.73,14.11,0
07/05/2007 21:00,18.71,14.22,2.8,NA,NA,NA
08/05/2007 09:00,14.22,11.26,1.4,18.71,11.26,4.2
08/05/2007 21:00,18.75,13.09,0.2,NA,NA,NA
09/05/2007 09:00,14.01,10.41,0,18.75,10.41,0.2
09/05/2007 21:00,15.27,12.92,0.2,NA,NA,NA
10/05/2007 09:00,14.62,11.44,0,15.27,11.44,0.2
10/05/2007 21:00,16.22,11.63,0,NA,NA,NA
11/05/2007 09:00,13.63,9.45,0,16.22,9.45,0
11/05/2007 21:00,15.9,12.13,0,NA,NA,NA
12/05/2007 09:00,14.68,11.16,0,15.9,11.16,0
12/05/2007 21:00,16.74,13.34,0.2,NA,NA,NA
13/05/2007 09:00,13.76,11.8,0,16.74,11.8,0.2
13/05/2007 21:00,15.61,13.08,0,NA,NA,NA
14/05/2007 09:00,13.89,11.76,0,15.61,11.76,0
14/05/2007 21:00,12.43,10.2,0,NA,NA,NA
15/05/2007 09:00,12.44,7.71,0,12.44,7.71,0
15/05/2007 21:00,16.33,11.77,0,NA,NA,NA
16/05/2007 09:00,14.37,11.22,0,16.33,11.22,0
16/05/2007 21:00,16.3,12.72,0,NA,NA,NA
17/05/2007 09:00,16.35,12.85,0,16.35,12.72,0
17/05/2007 21:00,18.89,15.58,0,NA,NA,NA
18/05/2007 09:00,17.95,15.17,0,18.89,15.17,0
18/05/2007 21:00,20.93,14.55,0.2,NA,NA,NA
19/05/2007 09:00,14.64,10.59,0,20.93,10.59,0.2
19/05/2007 21:00,17.33,14.13,0,NA,NA,NA
20/05/2007 09:00,15.7,9.82,0,17.33,9.82,0
20/05/2007 21:00,20.35,15.28,0,NA,NA,NA
21/05/2007 09:00,15.38,12,0,20.35,12,0
21/05/2007 21:00,15.51,13.22,0,NA,NA,NA
22/05/2007 09:00,17.86,12.84,0,17.86,12.84,0
22/05/2007 21:00,23.22,17.07,0,NA,NA,NA
23/05/2007 09:00,21.07,14.01,0,23.22,14.01,0
23/05/2007 21:00,26.52,19.58,0,NA,NA,NA
24/05/2007 09:00,21.98,16.02,0,26.52,16.02,0
24/05/2007 21:00,25.05,21.66,0,NA,NA,NA
25/05/2007 09:00,21.75,17.4,0,25.05,17.4,0
25/05/2007 21:00,23.96,15.83,0,NA,NA,NA
26/05/2007 09:00,16.36,12.83,0,23.96,12.83,0
26/05/2007 21:00,15.05,11,0,NA,NA,NA
27/05/2007 09:00,11.96,10.38,0,15.05,10.38,0
27/05/2007 21:00,13.04,10.3,0,NA,NA,NA
28/05/2007 09:00,10.41,7.69,0,13.04,7.69,0
28/05/2007 21:00,8.67,7.54,0,NA,NA,NA
29/05/2007 09:00,10.91,6.67,0,10.91,6.67,0
29/05/2007 21:00,15.34,10.06,0,NA,NA,NA
30/05/2007 09:00,12.71,8.72,0,15.34,8.72,0
30/05/2007 21:00,17.51,12.73,0,NA,NA,NA
31/05/2007 09:00,16.28,11.21,0,17.51,11.21,0
31/05/2007 21:00,19.7,15.32,0,NA,NA,NA
01/06/2007 09:00,17.03,12.29,0,19.7,12.29,0
01/06/2007 21:00,23.04,16.69,0,NA,NA,NA
02/06/2007 09:00,21.06,13.97,0,23.04,13.97,0
02/06/2007 21:00,27.04,20.02,0,NA,NA,NA
03/06/2007 09:00,20.63,14.81,0,27.04,14.81,0
03/06/2007 21:00,23.18,16.63,0,NA,NA,NA
04/06/2007 09:00,16.66,12.73,0,23.18,12.73,0
04/06/2007 21:00,20.79,15.19,0,NA,NA,NA
05/06/2007 09:00,17.76,12.6,0,20.79,12.6,0
05/06/2007 21:00,21.41,15.52,0,NA,NA,NA
06/06/2007 09:00,15.72,11.76,0,21.41,11.76,0
06/06/2007 21:00,17.18,12.9,0,NA,NA,NA
07/06/2007 09:00,14.78,13.24,0,17.18,12.9,0
07/06/2007 21:00,19.89,14.44,0,NA,NA,NA
08/06/2007 09:00,16.14,13.44,0,19.89,13.44,0
08/06/2007 21:00,22.98,15.21,0,NA,NA,NA
09/06/2007 09:00,20.95,17.59,0,22.98,15.21,0
09/06/2007 21:00,25.21,20.03,0,NA,NA,NA
10/06/2007 09:00,20.04,16.06,0,25.21,16.06,0
10/06/2007 21:00,24.03,16.8,0,NA,NA,NA
11/06/2007 09:00,18.73,16.13,0,24.03,16.13,0
11/06/2007 21:00,21.94,16.92,0,NA,NA,NA
12/06/2007 09:00,18.7,16.18,0,21.94,16.18,0
12/06/2007 21:00,23.62,17.2,0,NA,NA,NA
13/06/2007 09:00,20.94,14.57,0,23.62,14.57,0
13/06/2007 21:00,24.14,18.32,0,NA,NA,NA
14/06/2007 09:00,19.63,16.45,0,24.14,16.45,0
14/06/2007 21:00,23.42,18.82,0,NA,NA,NA
15/06/2007 09:00,19.04,16.06,0,23.42,16.06,0
15/06/2007 21:00,20.53,16.32,0,NA,NA,NA
16/06/2007 09:00,17.03,14.45,0,20.53,14.45,0
16/06/2007 21:00,19.16,15.91,0,NA,NA,NA
17/06/2007 09:00,17.26,14.28,0,19.16,14.28,0
17/06/2007 21:00,21.21,16.55,0,NA,NA,NA
18/06/2007 09:00,17.02,13.4,0,21.21,13.4,0
18/06/2007 21:00,20.16,16.23,0,NA,NA,NA
19/06/2007 09:00,20.75,14.71,0,20.75,14.71,0
19/06/2007 21:00,23.66,18.98,0,NA,NA,NA
20/06/2007 09:00,19.51,15.32,0,23.66,15.32,0
20/06/2007 21:00,21.29,18.19,0,NA,NA,NA
21/06/2007 09:00,18.92,15.51,0,21.29,15.51,0
21/06/2007 21:00,20.67,17.32,0,NA,NA,NA
22/06/2007 09:00,17.35,14.83,0,20.67,14.83,0
22/06/2007 21:00,19.61,16.22,0,NA,NA,NA
23/06/2007 09:00,16.99,15.78,0,19.61,15.78,0
23/06/2007 21:00,20.45,15.63,0,NA,NA,NA
24/06/2007 09:00,16.77,13.96,0,20.45,13.96,0
24/06/2007 21:00,16.05,13.46,0,NA,NA,NA
25/06/2007 09:00,15.68,12.91,0,16.05,12.91,0
25/06/2007 21:00,16.66,13.51,0,NA,NA,NA
26/06/2007 09:00,15.02,12.04,0,16.66,12.04,0
26/06/2007 21:00,16.43,13.75,0,NA,NA,NA
27/06/2007 09:00,14.76,10.68,0,16.43,10.68,0
27/06/2007 21:00,18.17,12.78,0,NA,NA,NA
28/06/2007 09:00,15.34,10.46,0,18.17,10.46,0
28/06/2007 21:00,19.26,14.98,0,NA,NA,NA
29/06/2007 09:00,16.87,13.81,0,19.26,13.81,0
29/06/2007 21:00,22.03,16.46,0,NA,NA,NA
30/06/2007 09:00,18.23,14.65,0,22.03,14.65,0
30/06/2007 21:00,18.67,16.43,0,NA,NA,NA
01/07/2007 09:00,17.54,15.66,0,18.67,15.66,0
01/07/2007 21:00,19.79,16.27,0,NA,NA,NA
02/07/2007 09:00,17.74,15.31,0,19.79,15.31,0
02/07/2007 21:00,20.18,14.95,0,NA,NA,NA
03/07/2007 09:00,16.3,12.93,0,20.18,12.93,0
03/07/2007 21:00,19.45,13,0,NA,NA,NA
04/07/2007 09:00,16.8,13.05,0,19.45,13,0
04/07/2007 21:00,18.87,15.74,0,NA,NA,NA
05/07/2007 09:00,18.02,15.35,0,18.87,15.35,0
05/07/2007 21:00,19.27,14.58,0,NA,NA,NA
06/07/2007 09:00,16.85,15.02,0,19.27,14.58,0
06/07/2007 21:00,19.97,16.55,0,NA,NA,NA
07/07/2007 09:00,17.47,12.85,0,19.97,12.85,0
07/07/2007 21:00,22.03,17.06,0,NA,NA,NA
08/07/2007 09:00,18.97,12.5,0,22.03,12.5,0
08/07/2007 21:00,21.3,16.46,0,NA,NA,NA
09/07/2007 09:00,16.81,12.98,0,21.3,12.98,0
09/07/2007 21:00,21.05,16.41,0,NA,NA,NA
10/07/2007 09:00,16.46,12.52,0,21.05,12.52,0
10/07/2007 21:00,20.01,14.84,0,NA,NA,NA
11/07/2007 09:00,18.37,14.38,0,20.01,14.38,0
11/07/2007 21:00,21.19,14.72,0,NA,NA,NA
12/07/2007 09:00,19.09,14.57,0,21.19,14.57,0
12/07/2007 21:00,23.75,16.42,0,NA,NA,NA
13/07/2007 09:00,19.93,17.72,0,23.75,16.42,0
13/07/2007 21:00,23.52,17.75,0.2,NA,NA,NA
14/07/2007 09:00,21.77,17.54,0,23.52,17.54,0.2
14/07/2007 21:00,22.95,18.21,0,NA,NA,NA
15/07/2007 09:00,19.55,17.46,0,22.95,17.46,0
15/07/2007 21:00,24.19,19.36,0,NA,NA,NA
16/07/2007 09:00,22.17,18.72,0,24.19,18.72,0
16/07/2007 21:00,22.86,18.59,0,NA,NA,NA
17/07/2007 09:00,19.05,15.37,0,22.86,15.37,0
17/07/2007 21:00,20.88,17.73,0,NA,NA,NA
18/07/2007 09:00,18.65,15.01,0,20.88,15.01,0
18/07/2007 21:00,23.47,18.17,0,NA,NA,NA
19/07/2007 09:00,21.14,15.17,0,23.47,15.17,0
19/07/2007 21:00,24.97,19.2,0,NA,NA,NA
20/07/2007 09:00,19.2,16.54,0,24.97,16.54,0
20/07/2007 21:00,20.22,15.38,0,NA,NA,NA
21/07/2007 09:00,16.55,13.02,0,20.22,13.02,0
21/07/2007 21:00,19.73,15.21,0,NA,NA,NA
22/07/2007 09:00,16.02,13.17,0,19.73,13.17,0
22/07/2007 21:00,20.94,15.44,0,NA,NA,NA
23/07/2007 09:00,18.27,15.98,0,20.94,15.44,0
23/07/2007 21:00,19.35,15.4,0,NA,NA,NA
24/07/2007 09:00,18.49,14.39,0,19.35,14.39,0
24/07/2007 21:00,22.35,17.78,0,NA,NA,NA
25/07/2007 09:00,19.37,14.72,0,22.35,14.72,0
25/07/2007 21:00,20.27,17.42,0,NA,NA,NA
26/07/2007 09:00,18.07,15.94,0,20.27,15.94,0
26/07/2007 21:00,19.69,16.36,0,NA,NA,NA
27/07/2007 09:00,18.41,14.72,0,19.69,14.72,0
27/07/2007 21:00,21.5,15.81,0,NA,NA,NA
28/07/2007 09:00,18.55,14.32,0,21.5,14.32,0
28/07/2007 21:00,22.73,17.41,0,NA,NA,NA
29/07/2007 09:00,17.4,12.65,0,22.73,12.65,0
29/07/2007 21:00,20.22,15.14,0,NA,NA,NA
30/07/2007 09:00,17.32,12.2,0,20.22,12.2,0
30/07/2007 21:00,20.93,15.94,0,NA,NA,NA
31/07/2007 09:00,17.8,12.71,0,20.93,12.71,0
31/07/2007 21:00,23.42,17.61,0,NA,NA,NA
01/08/2007 09:00,19.5,14.66,0,23.42,14.66,0
01/08/2007 21:00,25.73,19.05,0,NA,NA,NA
02/08/2007 09:00,20.36,16.66,0,25.73,16.66,0
02/08/2007 21:00,20.68,17.59,0,NA,NA,NA
03/08/2007 09:00,19.93,14.31,0,20.68,14.31,0
03/08/2007 21:00,24.66,19.13,0,NA,NA,NA
04/08/2007 09:00,20.51,15.73,0,24.66,15.73,0
04/08/2007 21:00,26.31,20.27,0,NA,NA,NA
05/08/2007 09:00,25.14,17.89,0,26.31,17.89,0
05/08/2007 21:00,28.8,23.27,0,NA,NA,NA
06/08/2007 09:00,23.25,17.1,0,28.8,17.1,0
06/08/2007 21:00,23.65,17.73,0,NA,NA,NA
07/08/2007 09:00,18.54,13.18,0,23.65,13.18,0
07/08/2007 21:00,21.9,17.01,0,NA,NA,NA
08/08/2007 09:00,17.22,13.58,0,21.9,13.58,0
08/08/2007 21:00,21.75,16.44,0,NA,NA,NA
09/08/2007 09:00,17.95,14.52,0,21.75,14.52,0
09/08/2007 21:00,21.73,16.97,0,NA,NA,NA
10/08/2007 09:00,18.58,14,0,21.73,14,0
10/08/2007 21:00,26.4,17.77,0,NA,NA,NA
11/08/2007 09:00,20.28,15.27,0,26.4,15.27,0
11/08/2007 21:00,25.62,19.75,0,NA,NA,NA
12/08/2007 09:00,19.79,15.49,0,25.62,15.49,0
12/08/2007 21:00,21.95,17.88,0,NA,NA,NA
13/08/2007 09:00,18.22,13.36,0,21.95,13.36,0
13/08/2007 21:00,20.62,17.2,0,NA,NA,NA
14/08/2007 09:00,17.48,15.53,0,20.62,15.53,0
14/08/2007 21:00,20.4,16.31,0,NA,NA,NA
15/08/2007 09:00,20.12,17.45,0,20.4,16.31,0
15/08/2007 21:00,21.85,16.36,0,NA,NA,NA
16/08/2007 09:00,16.63,13.16,0,21.85,13.16,0
16/08/2007 21:00,19.79,15.38,0,NA,NA,NA
17/08/2007 09:00,15.97,11.84,0,19.79,11.84,0
17/08/2007 21:00,20.08,15.69,0,NA,NA,NA
18/08/2007 09:00,17.54,15.46,0,20.08,15.46,0
18/08/2007 21:00,19.65,16.28,0,NA,NA,NA
19/08/2007 09:00,17.03,16.08,0,19.65,16.08,0
19/08/2007 21:00,18.29,15.7,0,NA,NA,NA
20/08/2007 09:00,15.87,13.17,0,18.29,13.17,0
20/08/2007 21:00,17.4,13.65,0,NA,NA,NA
21/08/2007 09:00,15.79,13.88,0,17.4,13.65,0
21/08/2007 21:00,17.56,15.77,0,NA,NA,NA
22/08/2007 09:00,17.57,15.06,0,17.57,15.06,0
22/08/2007 21:00,16.68,15.27,0,NA,NA,NA
23/08/2007 09:00,15.74,14.85,0,16.68,14.85,0
23/08/2007 21:00,17.2,15.05,0,NA,NA,NA
24/08/2007 09:00,16.78,15.42,0,17.2,15.05,0
24/08/2007 21:00,19.32,16.72,0,NA,NA,NA
25/08/2007 09:00,18.15,13.96,0,19.32,13.96,0
25/08/2007 21:00,26.95,18.06,0,NA,NA,NA
26/08/2007 09:00,21.09,17.7,0,26.95,17.7,0
26/08/2007 21:00,24.36,17.71,0,NA,NA,NA
27/08/2007 09:00,17.84,14.45,0,24.36,14.45,0
27/08/2007 21:00,20.73,15.79,0,NA,NA,NA
28/08/2007 09:00,18.1,14.41,0,20.73,14.41,0
28/08/2007 21:00,20.89,16.48,0,NA,NA,NA
29/08/2007 09:00,18.26,15.29,0,20.89,15.29,0
29/08/2007 21:00,21.73,17.54,0,NA,NA,NA
30/08/2007 09:00,17.7,12.13,0,21.73,12.13,0
30/08/2007 21:00,20.02,15.57,0,NA,NA,NA
31/08/2007 09:00,17.4,13.7,0,20.02,13.7,0
31/08/2007 21:00,20.86,16.91,0,NA,NA,NA
01/09/2007 09:00,18.76,16.45,0,20.86,16.45,0
01/09/2007 21:00,22.11,18.51,0,NA,NA,NA
02/09/2007 09:00,18.63,13.93,0,22.11,13.93,0
02/09/2007 21:00,21.16,17.66,0,NA,NA,NA
03/09/2007 09:00,18.38,14.71,0,21.16,14.71,0
03/09/2007 21:00,19.78,15.25,0,NA,NA,NA
04/09/2007 09:00,15.72,13.03,0,19.78,13.03,0
04/09/2007 21:00,19.66,14.62,0,NA,NA,NA
05/09/2007 09:00,17.53,14.08,0,19.66,14.08,0
05/09/2007 21:00,24.28,16.92,0,NA,NA,NA
06/09/2007 09:00,21.31,16.88,0,24.28,16.88,0
06/09/2007 21:00,24.45,20.3,0,NA,NA,NA
07/09/2007 09:00,21.35,17.92,0,24.45,17.92,0
07/09/2007 21:00,24.11,20.09,0,NA,NA,NA
08/09/2007 09:00,20.93,14.73,0,24.11,14.73,0
08/09/2007 21:00,19.98,15.9,0,NA,NA,NA
09/09/2007 09:00,17.95,15.39,0,19.98,15.39,0
09/09/2007 21:00,22.02,16.93,0,NA,NA,NA
10/09/2007 09:00,19.7,15.3,0,22.02,15.3,0
10/09/2007 21:00,21.07,16.86,0,NA,NA,NA
11/09/2007 09:00,16.88,12.82,0,21.07,12.82,0
11/09/2007 21:00,21.29,15.02,0,NA,NA,NA
12/09/2007 09:00,18.53,11.87,0,21.29,11.87,0
12/09/2007 21:00,22.75,17.32,0,NA,NA,NA
13/09/2007 09:00,18.33,13.88,0,22.75,13.88,0
13/09/2007 21:00,22.95,17.63,0,NA,NA,NA
14/09/2007 09:00,17.6,13.59,0,22.95,13.59,0
14/09/2007 21:00,21.78,16.55,0,NA,NA,NA
15/09/2007 09:00,16.86,11.76,0,21.78,11.76,0
15/09/2007 21:00,21.24,16.24,0,NA,NA,NA
16/09/2007 09:00,16.96,12.61,0,21.24,12.61,0
16/09/2007 21:00,20.95,16.72,0,NA,NA,NA
17/09/2007 09:00,16.86,14.38,0,20.95,14.38,0
17/09/2007 21:00,17.74,12.53,0,NA,NA,NA
18/09/2007 09:00,12.57,8.52,0,17.74,8.52,0
18/09/2007 21:00,15.68,10.81,0,NA,NA,NA
19/09/2007 09:00,13.46,10.44,0,15.68,10.44,0
19/09/2007 21:00,18.31,13.48,0,NA,NA,NA
20/09/2007 09:00,17.45,15.16,0.2,18.31,13.48,0.2
20/09/2007 21:00,19.81,17.01,0,NA,NA,NA
21/09/2007 09:00,17.58,16.27,0,19.81,16.27,0
21/09/2007 21:00,19.62,16.99,0,NA,NA,NA
22/09/2007 09:00,16.99,14.86,0,19.62,14.86,0
22/09/2007 21:00,21.64,16.26,0,NA,NA,NA
23/09/2007 09:00,17.76,14.36,0,21.64,14.36,0
23/09/2007 21:00,20.92,17.47,0,NA,NA,NA
24/09/2007 09:00,18.05,12.41,3.8,20.92,12.41,3.8
24/09/2007 21:00,17.85,12.91,3.4,NA,NA,NA
25/09/2007 09:00,13.69,10.65,0,17.85,10.65,3.4
25/09/2007 21:00,17.62,12.98,0,NA,NA,NA
26/09/2007 09:00,12.99,9.93,0.2,17.62,9.93,0.2
